mbid,day,mentions
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-12,3.0
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-10,1.0
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-16,7.0
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-14,3.0
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-17,3.0
a67d3112-d31f-4087-9e0e-a4fdeecf5fab,2015-04-07,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-09,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-07,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-10,2.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-12,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-08,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-14,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-13,1.0
1cb7070d-7aa1-4899-aa8f-b82524033ea3,2015-04-16,1.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-08,5.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-07,1.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-16,12.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-09,7.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-17,6.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-12,2.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-14,4.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-10,7.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-15,5.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-11,2.0
51e56798-1613-48ed-a156-0a4f38bfae8c,2015-04-13,3.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-07,1.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-09,1.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-15,2.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-14,1.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-10,1.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-12,3.0
7adc716f-8caf-462b-a433-651abd7fa8eb,2015-04-16,1.0
2b344d52-b948-4c15-a590-c241ef7e55f4,2015-04-14,1.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-07,2.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-13,1.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-11,1.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-12,1.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-14,1.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-15,2.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-16,2.0
a2416de0-3e56-4888-87b3-c228fdfa3721,2015-04-17,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-08,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-09,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-16,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-13,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-14,2.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-10,1.0
7f6cfae7-73d7-48a8-8142-54ebe39103ce,2015-04-15,1.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-08,4.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-09,5.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-10,8.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-12,2.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-13,4.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-11,2.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-14,3.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-15,2.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-16,10.0
9187c14d-a9c0-4a19-8516-43af7dcc3dc7,2015-04-17,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-16,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-15,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-13,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-14,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-08,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-12,1.0
a63b502e-da20-472a-9afe-3ef115eb8c39,2015-04-10,1.0
29cb6228-117c-4332-b330-a176c928d1fa,2015-04-14,1.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-07,1.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-08,4.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-10,3.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-09,6.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-11,4.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-13,5.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-12,2.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-14,5.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-15,4.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-16,1.0
0ab9a1c8-7c31-4ec6-a78f-987882cee85f,2015-04-17,1.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-10,2.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-08,4.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-09,3.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-13,3.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-11,2.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-12,3.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-14,4.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-15,2.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-16,3.0
c0e759ab-eee8-42f3-a895-21ae4f799741,2015-04-17,2.0
523c527f-cfe2-4dd9-9348-49fe40a67ae1,2015-04-14,2.0
523c527f-cfe2-4dd9-9348-49fe40a67ae1,2015-04-09,1.0
523c527f-cfe2-4dd9-9348-49fe40a67ae1,2015-04-12,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-10,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-09,3.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-08,2.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-07,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-11,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-12,4.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-13,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-14,3.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-17,1.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-15,4.0
ee794264-5d7a-4ee3-b888-f0076c50ed18,2015-04-16,1.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-15,4.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-09,2.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-11,1.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-12,1.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-08,1.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-14,1.0
9d91b2a8-a4f3-4144-9a87-d2e2e3ff94b0,2015-04-17,2.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-08,8.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-07,3.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-09,4.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-11,7.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-12,6.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-10,5.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-13,7.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-14,7.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-15,6.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-16,8.0
153f5bad-e6b9-47f1-a883-f5105457917f,2015-04-17,6.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-08,6.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-10,4.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-09,8.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-13,4.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-12,9.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-11,11.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-14,5.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-15,6.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-17,6.0
8ed3cfcb-bc5b-403b-ab0e-c6e95aa5233d,2015-04-16,9.0
df45fe09-7345-4235-8e1e-1617fba0c96b,2015-04-14,1.0
df45fe09-7345-4235-8e1e-1617fba0c96b,2015-04-13,1.0
df45fe09-7345-4235-8e1e-1617fba0c96b,2015-04-08,1.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-07,3.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-09,3.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-08,6.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-10,5.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-12,7.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-13,7.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-11,13.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-15,6.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-14,4.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-16,6.0
f5e2105b-77d0-471b-aab2-87130e655224,2015-04-17,2.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-08,1.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-07,1.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-11,1.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-09,2.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-14,3.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-12,2.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-13,1.0
203c9abf-7bb5-4c10-98d0-cb21014ad44a,2015-04-16,1.0
2c2b4908-cfd3-4521-aa1e-73a556e23b53,2015-04-12,1.0
2c2b4908-cfd3-4521-aa1e-73a556e23b53,2015-04-08,1.0
2c2b4908-cfd3-4521-aa1e-73a556e23b53,2015-04-14,1.0
2c2b4908-cfd3-4521-aa1e-73a556e23b53,2015-04-10,1.0
3c1d15a9-b274-4d6a-8596-74d9b60c398b,2015-04-14,1.0
3c1d15a9-b274-4d6a-8596-74d9b60c398b,2015-04-09,1.0
3c1d15a9-b274-4d6a-8596-74d9b60c398b,2015-04-15,1.0
0d71ce71-61ba-4d89-a38a-0264182fa9e9,2015-04-14,1.0
0d71ce71-61ba-4d89-a38a-0264182fa9e9,2015-04-08,1.0
0d71ce71-61ba-4d89-a38a-0264182fa9e9,2015-04-16,1.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-10,2.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-07,1.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-16,6.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-13,3.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-08,5.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-09,4.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-14,3.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-17,4.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-15,5.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-12,3.0
21da990e-cbf4-449e-bd56-f092c2b9c98d,2015-04-11,3.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-09,2.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-10,5.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-12,3.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-11,1.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-13,5.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-14,12.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-15,4.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-17,1.0
89f394fe-c227-4f3a-b007-2871af0b7ef1,2015-04-16,3.0
f1ebf3b2-d02a-42ea-84cd-aa3b53457fff,2015-04-12,1.0
f1ebf3b2-d02a-42ea-84cd-aa3b53457fff,2015-04-08,1.0
f1ebf3b2-d02a-42ea-84cd-aa3b53457fff,2015-04-09,1.0
f1ebf3b2-d02a-42ea-84cd-aa3b53457fff,2015-04-14,1.0
a9627801-3cc2-4e96-a362-35e25a1a3804,2015-04-14,1.0
ce550d79-1190-4e5d-aaa5-4449b2f6ba1d,2015-04-11,1.0
ce550d79-1190-4e5d-aaa5-4449b2f6ba1d,2015-04-14,1.0
c73e4f1b-d62c-4442-9599-238741f29c14,2015-04-14,1.0
e8fd1499-2dab-41b0-924b-f68afb7f829a,2015-04-16,1.0
e8fd1499-2dab-41b0-924b-f68afb7f829a,2015-04-14,1.0
b092fbc1-28ad-4e98-8371-b42c0ebf798b,2015-04-14,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-08,2.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-15,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-14,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-10,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-09,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-12,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-13,1.0
9b4ea284-8be3-4cc7-a8ef-e9527af2b0f4,2015-04-16,2.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-07,83.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-08,52.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-09,32.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-10,51.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-11,20.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-12,34.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-13,38.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-14,28.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-15,52.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-16,53.0
bfd1ad01-a202-4a7b-958d-67f6ed7a4be0,2015-04-17,31.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-07,3.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-08,14.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-09,12.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-10,15.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-11,5.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-12,8.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-14,11.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-13,6.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-15,15.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-16,13.0
40bd0203-bc3f-4b15-9ab3-ceeb2ef35d7a,2015-04-17,11.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-09,9.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-10,7.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-11,4.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-13,11.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-12,9.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-16,7.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-15,5.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-14,7.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-07,3.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-17,4.0
e7d7395a-e984-443e-9d3b-a3017ca52735,2015-04-08,7.0
61f589f6-791a-430f-8c0b-5069a13ea1f2,2015-04-11,1.0
61f589f6-791a-430f-8c0b-5069a13ea1f2,2015-04-12,1.0
61f589f6-791a-430f-8c0b-5069a13ea1f2,2015-04-14,1.0
61f589f6-791a-430f-8c0b-5069a13ea1f2,2015-04-08,1.0
61f589f6-791a-430f-8c0b-5069a13ea1f2,2015-04-13,2.0
95ae0637-b288-49df-9c51-d422d412e766,2015-04-14,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-08,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-11,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-15,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-13,2.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-16,3.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-14,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-12,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-17,1.0
95ea450b-f337-403f-921b-a0a62468c79e,2015-04-09,2.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-08,4.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-09,5.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-11,3.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-12,6.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-10,3.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-13,7.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-17,3.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-15,8.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-16,9.0
bb9988ec-ea5b-42e2-a361-03f81c06d1d5,2015-04-14,4.0
0f5d65b3-6cde-4a6a-86f0-74e9660ea63d,2015-04-14,1.0
0916f540-7eaa-4bac-82b8-e6a3942bd98f,2015-04-08,1.0
0916f540-7eaa-4bac-82b8-e6a3942bd98f,2015-04-14,1.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-08,4.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-09,9.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-11,5.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-10,6.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-12,12.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-14,10.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-13,9.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-15,17.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-16,23.0
8430b1ce-2a47-4cb8-9b65-e02b5b2949bd,2015-04-17,8.0
6ad459f8-922a-4efd-b8b5-7c3c4243fdfb,2015-04-08,1.0
6ad459f8-922a-4efd-b8b5-7c3c4243fdfb,2015-04-14,1.0
6ad459f8-922a-4efd-b8b5-7c3c4243fdfb,2015-04-13,1.0
6ad459f8-922a-4efd-b8b5-7c3c4243fdfb,2015-04-17,1.0
6ad459f8-922a-4efd-b8b5-7c3c4243fdfb,2015-04-15,1.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-08,8.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-09,4.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-10,1.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-11,2.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-12,3.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-13,5.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-14,5.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-15,9.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-16,13.0
e4b347be-ecb2-44ff-aaa8-3d4c517d7ea5,2015-04-17,3.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-15,1.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-14,1.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-10,1.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-13,1.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-08,1.0
02a3de42-364f-4d9b-abe5-56529484920f,2015-04-17,2.0
7e4813d8-dc45-4333-9cea-badbfb6226e0,2015-04-14,1.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-10,1.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-09,1.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-08,1.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-11,2.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-13,3.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-14,4.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-17,1.0
40e2a14c-09cb-47a5-a168-11f0fc5dce1a,2015-04-16,4.0
05e2007f-6bcc-4071-80a6-5634a08bf3ae,2015-04-14,1.0
56968285-a6c7-4272-a94e-d9906e2d6730,2015-04-14,1.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-10,1.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-15,6.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-14,2.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-16,1.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-09,1.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-11,2.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-13,3.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-12,1.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-08,3.0
4efea515-d670-4715-b99c-71df72f980fa,2015-04-17,2.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-08,2.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-10,2.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-12,1.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-09,1.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-16,5.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-14,2.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-15,2.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-11,1.0
30e94ed6-9bf8-4b82-b97a-36e2b76ef3f9,2015-04-17,1.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-09,1.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-07,1.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-10,4.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-11,1.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-12,3.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-14,4.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-13,12.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-15,3.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-16,3.0
f448da7a-6119-4e4e-9fff-18a474a63d7d,2015-04-17,2.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-08,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-07,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-11,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-12,2.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-13,2.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-10,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-09,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-14,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-17,1.0
5cdb4c5d-0bab-4d96-aec4-0191f97500dc,2015-04-16,1.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-07,2.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-09,9.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-08,14.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-12,11.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-10,12.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-13,8.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-11,7.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-14,13.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-15,13.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-16,20.0
e8ffb22f-2bf4-40a6-84f6-2208ef7d975e,2015-04-17,11.0
4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b,2015-04-14,1.0
4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b,2015-04-10,1.0
4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b,2015-04-15,1.0
4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b,2015-04-09,1.0
4d5bfdbc-3f04-4ba9-beee-2827b6a8e90b,2015-04-13,1.0
dad033f0-e0c2-4f54-8713-c3bc9c6a999c,2015-04-09,1.0
